Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,pollution_score,current_aqi_category,target_aqi_category,hour,day,month,weekday,is_weekend,hour_sin,hour_cos,month_sin,month_cos,temp_humidity_interaction,lag1_CO(GT),lag1_NMHC(GT),lag1_C6H6(GT),lag1_NOx(GT),lag1_NO2(GT),lag1_T,lag1_RH,lag1_AH
21/04/2004,07.00.00,,1513.0,,27.0,1480.0,,572.0,,2249.0,1595.0,11.8,66.0,0.9085,2004-04-21 07:00:00,0.8430263866451266,Severe,Severe,7,21,4,2,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,778.8000000000001,,,8.7,,,10.2,70.9,0.8841
21/04/2004,08.00.00,,1726.0,,40.3,1776.0,,478.0,,2684.0,1940.0,14.0,58.2,0.9271,2004-04-21 08:00:00,0.8333333333333334,Severe,Severe,8,21,4,2,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,814.8000000000001,,,27.0,,,11.8,66.0,0.9085
21/04/2004,09.00.00,,1396.0,,20.0,1296.0,,619.0,,1991.0,1628.0,17.0,50.2,0.9646,2004-04-21 09:00:00,0.8462245256547666,Severe,Severe,9,21,4,2,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,853.4000000000001,,,40.3,,,14.0,58.2,0.9271
21/04/2004,10.00.00,,1333.0,,17.1,1212.0,,668.0,,1854.0,1573.0,22.3,36.9,0.9838,2004-04-21 10:00:00,0.7832579916491377,Severe,Very Poor,10,21,4,2,0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,822.87,,,20.0,,,17.0,50.2,0.9646
21/04/2004,11.00.00,,1161.0,,11.0,1016.0,,849.0,,1642.0,1187.0,24.4,30.9,0.934,2004-04-21 11:00:00,0.5757453582574016,Very Poor,Poor,11,21,4,2,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,753.9599999999999,,,17.1,,,22.3,36.9,0.9838
21/04/2004,12.00.00,,1081.0,,10.6,1000.0,,900.0,,1561.0,900.0,25.9,26.7,0.8771,2004-04-21 12:00:00,0.49743204119628975,Poor,Poor,12,21,4,2,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,691.53,,,11.0,,,24.4,30.9,0.934
21/04/2004,13.00.00,,1075.0,,10.5,998.0,,914.0,,1574.0,800.0,25.8,26.1,0.854,2004-04-21 13:00:00,0.48442630575992873,Poor,Poor,13,21,4,2,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,673.3800000000001,,,10.6,,,25.9,26.7,0.8771
21/04/2004,14.00.00,,1055.0,,9.6,964.0,,953.0,,1513.0,770.0,26.3,24.8,0.8393,2004-04-21 14:00:00,0.45634249300689445,Poor,Poor,14,21,4,2,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,652.24,,,10.5,,,25.8,26.1,0.854
21/04/2004,15.00.00,,1053.0,,9.3,953.0,,988.0,,1483.0,758.0,27.0,22.2,0.7805,2004-04-21 15:00:00,0.4522850794138289,Poor,Very Poor,15,21,4,2,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,599.4,,,9.6,,,26.3,24.8,0.8393
21/04/2004,16.00.00,,1087.0,,12.7,1075.0,,944.0,,1558.0,886.0,27.3,20.5,0.7308,2004-04-21 16:00:00,0.5461404875214353,Very Poor,Severe,16,21,4,2,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,559.65,,,9.3,,,27.0,22.2,0.7805
21/04/2004,17.00.00,,1304.0,,19.8,1291.0,,765.0,,1838.0,1219.0,25.8,24.1,0.7912,2004-04-21 17:00:00,0.7858010523795814,Severe,Severe,17,21,4,2,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,621.7800000000001,,,12.7,,,27.3,20.5,0.7308
21/04/2004,18.00.00,,1625.0,,32.5,1608.0,,601.0,,2271.0,1725.0,25.3,28.9,0.9151,2004-04-21 18:00:00,0.8508346795907378,Severe,Severe,18,21,4,2,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,731.17,,,19.8,,,25.8,24.1,0.7912
21/04/2004,19.00.00,,1649.0,,33.6,1633.0,,584.0,,2328.0,1745.0,23.8,33.7,0.9786,2004-04-21 19:00:00,0.8462574044157242,Severe,Severe,19,21,4,2,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,802.0600000000001,,,32.5,,,25.3,28.9,0.9151
21/04/2004,20.00.00,,1443.0,,26.0,1455.0,,635.0,,2073.0,1600.0,21.4,36.0,0.9059,2004-04-21 20:00:00,0.8599892299407648,Severe,Very Poor,20,21,4,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,770.4,,,33.6,,,23.8,33.7,0.9786
21/04/2004,21.00.00,,1209.0,,16.4,1193.0,,753.0,,1737.0,1310.0,19.8,39.5,0.9016,2004-04-21 21:00:00,0.6947015406436896,Very Poor,Very Poor,21,21,4,2,0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,782.1,,,26.0,,,21.4,36.0,0.9059
21/04/2004,22.00.00,,1105.0,,10.6,1000.0,,847.0,,1573.0,1208.0,19.2,42.1,0.9273,2004-04-21 22:00:00,0.5416251790676863,Very Poor,Poor,22,21,4,2,0,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,808.32,,,16.4,,,19.8,39.5,0.9016
21/04/2004,23.00.00,,1020.0,,7.1,863.0,,933.0,,1492.0,1074.0,18.8,45.8,0.9855,2004-04-21 23:00:00,0.43726858305341293,Poor,Poor,23,21,4,2,0,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,861.04,,,10.6,,,19.2,42.1,0.9273
22/04/2004,00.00.00,,991.0,,6.4,828.0,,973.0,,1469.0,993.0,17.1,50.8,0.9828,2004-04-22 00:00:00,0.40723124451727927,Poor,Moderate,0,22,4,3,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,868.6800000000001,,,7.1,,,18.8,45.8,0.9855
22/04/2004,01.00.00,,937.0,,4.6,741.0,,1058.0,,1420.0,923.0,16.2,53.4,0.9775,2004-04-22 01:00:00,0.3559473668425949,Moderate,Moderate,1,22,4,3,0,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,865.0799999999999,,,6.4,,,17.1,50.8,0.9828
22/04/2004,02.00.00,,882.0,,3.0,654.0,,1141.0,,1377.0,819.0,16.0,53.5,0.9691,2004-04-22 02:00:00,0.30137627990554544,Moderate,Satisfactory,2,22,4,3,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,856.0,,,4.6,,,16.2,53.4,0.9775
22/04/2004,03.00.00,,843.0,,2.2,597.0,,1242.0,,1341.0,727.0,14.3,59.2,0.9601,2004-04-22 03:00:00,0.26123788492209543,Satisfactory,Satisfactory,3,22,4,3,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,846.5600000000001,,,3.0,,,16.0,53.5,0.9691
22/04/2004,04.00.00,,819.0,,1.7,565.0,,1295.0,,1316.0,694.0,13.3,62.6,0.9498,2004-04-22 04:00:00,0.25139597244860407,Satisfactory,Satisfactory,4,22,4,3,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,832.58,,,2.2,,,14.3,59.2,0.9601
22/04/2004,05.00.00,,834.0,,2.2,596.0,,1276.0,,1335.0,727.0,13.4,59.5,0.9097,2004-04-22 05:00:00,0.26013898382319434,Satisfactory,Moderate,5,22,4,3,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,797.3000000000001,,,1.7,,,13.3,62.6,0.9498
22/04/2004,06.00.00,,977.0,,5.7,800.0,,990.0,,1474.0,926.0,12.2,64.1,0.9062,2004-04-22 06:00:00,0.38452467238273136,Moderate,Very Poor,6,22,4,3,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,782.0199999999999,,,2.2,,,13.4,59.5,0.9097
22/04/2004,07.00.00,,1234.0,,13.8,1109.0,,767.0,,1729.0,1194.0,13.9,57.2,0.9029,2004-04-22 07:00:00,0.6412225123050933,Very Poor,Severe,7,22,4,3,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,795.08,,,5.7,,,12.2,64.1,0.9062
22/04/2004,08.00.00,,1403.0,,21.6,1340.0,,623.0,,2003.0,1502.0,15.2,53.2,0.9107,2004-04-22 08:00:00,0.8405016617030902,Severe,Severe,8,22,4,3,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,808.64,,,13.8,,,13.9,57.2,0.9029
22/04/2004,09.00.00,,1538.0,,26.1,1458.0,,593.0,,2186.0,1743.0,19.2,41.6,0.9154,2004-04-22 09:00:00,0.8486806677436727,Severe,Severe,9,22,4,3,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,798.72,,,21.6,,,15.2,53.2,0.9107
22/04/2004,10.00.00,,1343.0,,20.1,1299.0,,694.0,,1945.0,1542.0,23.7,30.6,0.8854,2004-04-22 10:00:00,0.8448126960638831,Severe,Very Poor,10,22,4,3,0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,725.22,,,26.1,,,19.2,41.6,0.9154
22/04/2004,11.00.00,,1243.0,,15.4,1162.0,,766.0,,1731.0,1354.0,26.1,26.8,0.8921,2004-04-22 11:00:00,0.6973555833370774,Very Poor,Very Poor,11,22,4,3,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,699.48,,,20.1,,,23.7,30.6,0.8854
22/04/2004,12.00.00,,1201.0,,13.6,1102.0,,814.0,,1682.0,1175.0,28.1,24.4,0.9138,2004-04-22 12:00:00,0.6288466777658076,Very Poor,Very Poor,12,22,4,3,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,685.64,,,15.4,,,26.1,26.8,0.8921
22/04/2004,13.00.00,,1121.0,,11.1,1020.0,,893.0,,1585.0,916.0,28.3,23.9,0.906,2004-04-22 13:00:00,0.5239331427869685,Very Poor,Poor,13,22,4,3,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,676.37,,,13.6,,,28.1,24.4,0.9138
22/04/2004,14.00.00,,1087.0,,12.2,1055.0,,908.0,,1562.0,818.0,28.0,21.0,0.7814,2004-04-22 14:00:00,0.5168010783607085,Poor,Very Poor,14,22,4,3,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,588.0,,,11.1,,,28.3,23.9,0.906
22/04/2004,15.00.00,,1165.0,,17.5,1225.0,,824.0,,1676.0,1028.0,30.8,16.4,0.7167,2004-04-22 15:00:00,0.6626377671691555,Very Poor,Severe,15,22,4,3,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,505.11999999999995,,,12.2,,,28.0,21.0,0.7814
22/04/2004,16.00.00,,1224.0,,19.1,1270.0,,806.0,,1739.0,1113.0,31.3,16.2,0.7262,2004-04-22 16:00:00,0.7263441486569463,Severe,Severe,16,22,4,3,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,507.06,,,17.5,,,30.8,16.4,0.7167
22/04/2004,17.00.00,,1431.0,,27.1,1482.0,,679.0,,2025.0,1431.0,29.4,20.5,0.8262,2004-04-22 17:00:00,0.8466369330581557,Severe,Severe,17,22,4,3,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,602.6999999999999,,,19.1,,,31.3,16.2,0.7262
22/04/2004,18.00.00,,1433.0,,28.3,1510.0,,661.0,,2038.0,1503.0,25.8,24.3,0.794,2004-04-22 18:00:00,0.8532736599907759,Severe,Severe,18,22,4,3,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,626.94,,,27.1,,,29.4,20.5,0.8262
22/04/2004,19.00.00,,1527.0,,35.0,1664.0,,587.0,,2238.0,1775.0,23.8,29.5,0.8559,2004-04-22 19:00:00,0.8470651588583737,Severe,Severe,19,22,4,3,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,702.1,,,28.3,,,25.8,24.3,0.794
22/04/2004,20.00.00,,1387.0,,22.4,1361.0,,701.0,,1932.0,1505.0,22.0,34.8,0.908,2004-04-22 20:00:00,0.8572198413495923,Severe,Very Poor,20,22,4,3,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,765.5999999999999,,,35.0,,,23.8,29.5,0.8559
22/04/2004,21.00.00,,1158.0,,13.5,1100.0,,835.0,,1659.0,1211.0,20.2,37.4,0.8748,2004-04-22 21:00:00,0.62181098145196,Very Poor,Poor,21,22,4,3,0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,755.4799999999999,,,22.4,,,22.0,34.8,0.908
22/04/2004,22.00.00,,1009.0,,8.2,907.0,,982.0,,1466.0,872.0,19.3,38.8,0.8559,2004-04-22 22:00:00,0.43118334078642473,Poor,Poor,22,22,4,3,0,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,748.8399999999999,,,13.5,,,20.2,37.4,0.8748
22/04/2004,23.00.00,,1026.0,,7.8,890.0,,976.0,,1467.0,855.0,17.9,43.7,0.8856,2004-04-22 23:00:00,0.4242296522299922,Poor,Very Poor,23,22,4,3,0,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,782.23,,,8.2,,,19.3,38.8,0.8559
23/04/2004,00.00.00,,1119.0,,10.0,979.0,,873.0,,1593.0,1170.0,17.2,47.9,0.9334,2004-04-23 00:00:00,0.5396821900467025,Very Poor,Poor,0,23,4,4,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,823.88,,,7.8,,,17.9,43.7,0.8856
23/04/2004,01.00.00,,1000.0,,6.6,839.0,,958.0,,1467.0,1024.0,16.3,49.7,0.916,2004-04-23 01:00:00,0.4149901886428233,Poor,Moderate,1,23,4,4,0,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,810.1100000000001,,,10.0,,,17.2,47.9,0.9334
23/04/2004,02.00.00,,866.0,,3.4,675.0,,1155.0,,1337.0,841.0,16.7,46.5,0.8755,2004-04-23 02:00:00,0.30540659309680185,Moderate,Satisfactory,2,23,4,4,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,776.55,,,6.6,,,16.3,49.7,0.916
23/04/2004,03.00.00,,848.0,,2.8,642.0,,1202.0,,1325.0,760.0,14.6,53.0,0.8775,2004-04-23 03:00:00,0.27220204495323996,Satisfactory,Satisfactory,3,23,4,4,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,773.8,,,3.4,,,16.7,46.5,0.8755
23/04/2004,04.00.00,,844.0,,2.3,608.0,,1213.0,,1314.0,803.0,14.1,53.9,0.8633,2004-04-23 04:00:00,0.26841404209825265,Satisfactory,Good,4,23,4,4,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,759.99,,,2.8,,,14.6,53.0,0.8775
23/04/2004,05.00.00,0.6,852.0,46.0,2.9,646.0,59.0,1186.0,59.0,1321.0,793.0,14.2,52.2,0.8413,2004-04-23 05:00:00,0.17348229106286747,Good,Satisfactory,5,23,4,4,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,741.24,,,2.3,,,14.1,53.9,0.8633
23/04/2004,06.00.00,0.8,923.0,56.0,4.9,757.0,72.0,1041.0,67.0,1418.0,906.0,14.3,55.4,0.9003,2004-04-23 06:00:00,0.23353358104871447,Satisfactory,Severe,6,23,4,4,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,792.22,0.6,46.0,2.9,59.0,59.0,14.2,52.2,0.8413
23/04/2004,07.00.00,4.0,1490.0,452.0,22.6,1368.0,244.0,627.0,95.0,2119.0,1541.0,14.0,58.0,0.9202,2004-04-23 07:00:00,0.7638564006180951,Severe,Severe,7,23,4,4,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,812.0,0.8,56.0,4.9,72.0,67.0,14.3,55.4,0.9003
23/04/2004,08.00.00,5.6,1662.0,880.0,31.1,1576.0,351.0,523.0,123.0,2417.0,1861.0,15.4,53.3,0.9289,2004-04-23 08:00:00,0.8159770172039806,Severe,Severe,8,23,4,4,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,820.8199999999999,4.0,452.0,22.6,244.0,95.0,14.0,58.0,0.9202
23/04/2004,09.00.00,5.0,1553.0,759.0,22.1,1354.0,358.0,621.0,142.0,2030.0,1895.0,19.1,42.1,0.9233,2004-04-23 09:00:00,0.8465816591150259,Severe,Severe,9,23,4,4,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,804.1100000000001,5.6,880.0,31.1,351.0,123.0,15.4,53.3,0.9289
23/04/2004,10.00.00,3.2,1423.0,394.0,18.3,1247.0,245.0,706.0,142.0,1887.0,1684.0,23.7,31.0,0.8968,2004-04-23 10:00:00,0.7643882816487997,Severe,Severe,10,23,4,4,0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,734.6999999999999,5.0,759.0,22.1,358.0,142.0,19.1,42.1,0.9233
23/04/2004,11.00.00,3.8,1458.0,639.0,22.0,1350.0,240.0,677.0,169.0,1947.0,1731.0,26.9,25.7,0.8942,2004-04-23 11:00:00,0.8449757132554214,Severe,Severe,11,23,4,4,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,691.3299999999999,3.2,394.0,18.3,245.0,142.0,23.7,31.0,0.8968
23/04/2004,12.00.00,3.3,1349.0,541.0,20.1,1299.0,179.0,728.0,142.0,1838.0,1402.0,29.7,20.6,0.8478,2004-04-23 12:00:00,0.7674372799995408,Severe,Severe,12,23,4,4,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,611.82,3.8,639.0,22.0,240.0,169.0,26.9,25.7,0.8942
23/04/2004,13.00.00,3.0,1326.0,468.0,18.9,1265.0,160.0,757.0,136.0,1835.0,1246.0,29.2,21.5,0.8573,2004-04-23 13:00:00,0.7122248211593709,Severe,Severe,13,23,4,4,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,627.8,3.3,541.0,20.1,179.0,142.0,29.7,20.6,0.8478
23/04/2004,14.00.00,3.2,1356.0,483.0,20.6,1312.0,174.0,729.0,147.0,1865.0,1342.0,29.6,20.1,0.8181,2004-04-23 14:00:00,0.7598245488744721,Severe,Severe,14,23,4,4,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,594.96,3.0,468.0,18.9,160.0,136.0,29.2,21.5,0.8573
23/04/2004,15.00.00,4.4,1460.0,682.0,25.3,1438.0,260.0,680.0,196.0,1953.0,1489.0,30.0,19.4,0.81,2004-04-23 15:00:00,0.8558528094283415,Severe,Severe,15,23,4,4,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,582.0,3.2,483.0,20.6,174.0,147.0,29.6,20.1,0.8181
23/04/2004,16.00.00,4.6,1497.0,698.0,25.8,1449.0,281.0,679.0,186.0,1985.0,1532.0,29.5,20.1,0.8136,2004-04-23 16:00:00,0.8640830768190776,Severe,Severe,16,23,4,4,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,592.95,4.4,682.0,25.3,260.0,196.0,30.0,19.4,0.81
23/04/2004,17.00.00,5.2,1645.0,832.0,30.6,1566.0,284.0,599.0,177.0,2228.0,1909.0,27.0,26.8,0.9403,2004-04-23 17:00:00,0.8564115410244909,Severe,Severe,17,23,4,4,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,723.6,4.6,698.0,25.8,281.0,186.0,29.5,20.1,0.8136
23/04/2004,18.00.00,4.8,1557.0,872.0,27.1,1483.0,250.0,615.0,164.0,2087.0,1757.0,24.9,30.8,0.954,2004-04-23 18:00:00,0.8415026059653907,Severe,Severe,18,23,4,4,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,766.92,5.2,832.0,30.6,284.0,177.0,27.0,26.8,0.9403
23/04/2004,19.00.00,5.6,1747.0,899.0,32.5,1608.0,281.0,557.0,161.0,2335.0,1983.0,23.1,36.7,1.0244,2004-04-23 19:00:00,0.8360072756615947,Severe,Severe,19,23,4,4,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,847.7700000000001,4.8,872.0,27.1,250.0,164.0,24.9,30.8,0.954
23/04/2004,20.00.00,4.6,1482.0,692.0,20.8,1319.0,230.0,660.0,146.0,1975.0,1703.0,21.5,40.8,1.0333,2004-04-23 20:00:00,0.8300649298521716,Severe,Poor,20,23,4,4,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,877.1999999999999,5.6,899.0,32.5,281.0,161.0,23.1,36.7,1.0244
23/04/2004,21.00.00,1.8,1211.0,145.0,10.9,1010.0,98.0,816.0,98.0,1619.0,1246.0,20.5,41.5,0.9864,2004-04-23 21:00:00,0.45115440158484554,Poor,Very Poor,21,23,4,4,0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,850.75,4.6,692.0,20.8,230.0,146.0,21.5,40.8,1.0333
23/04/2004,22.00.00,2.2,1294.0,208.0,13.0,1083.0,121.0,770.0,108.0,1687.0,1321.0,19.2,44.9,0.9875,2004-04-23 22:00:00,0.5328236462220743,Very Poor,Poor,22,23,4,4,0,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,862.0799999999999,1.8,145.0,10.9,98.0,98.0,20.5,41.5,0.9864
23/04/2004,23.00.00,2.0,1300.0,204.0,11.8,1043.0,110.0,777.0,107.0,1659.0,1375.0,18.8,47.7,1.0221,2004-04-23 23:00:00,0.5149618177372107,Poor,Very Poor,23,23,4,4,0,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,896.7600000000001,2.2,208.0,13.0,121.0,108.0,19.2,44.9,0.9875
24/04/2004,00.00.00,2.8,1402.0,240.0,13.4,1098.0,161.0,736.0,113.0,1729.0,1456.0,18.2,49.7,1.0284,2004-04-24 00:00:00,0.6045201717693943,Very Poor,Very Poor,0,24,4,5,1,0.0,1.0,0.8660254037844387,-0.4999999999999998,904.54,2.0,204.0,11.8,110.0,107.0,18.8,47.7,1.0221
24/04/2004,01.00.00,2.6,1349.0,251.0,13.4,1097.0,148.0,707.0,100.0,1763.0,1442.0,16.1,57.4,1.0451,2004-04-24 01:00:00,0.5759542259368897,Very Poor,Poor,1,24,4,5,1,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,924.1400000000001,2.8,240.0,13.4,161.0,113.0,18.2,49.7,1.0284
24/04/2004,02.00.00,1.8,1161.0,173.0,9.0,938.0,109.0,827.0,87.0,1597.0,1243.0,16.3,55.3,1.0178,2004-04-24 02:00:00,0.41920227283157285,Poor,Moderate,2,24,4,5,1,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,901.39,2.6,251.0,13.4,148.0,100.0,16.1,57.4,1.0451
24/04/2004,03.00.00,1.1,1022.0,113.0,5.8,802.0,,916.0,,1481.0,1078.0,15.7,53.6,0.9483,2004-04-24 03:00:00,0.34085146112240056,Moderate,Satisfactory,3,24,4,5,1,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,841.52,1.8,173.0,9.0,109.0,87.0,16.3,55.3,1.0178
24/04/2004,04.00.00,,948.0,55.0,3.8,700.0,45.0,1045.0,60.0,1430.0,939.0,16.9,49.8,0.9514,2004-04-24 04:00:00,0.23684796683417245,Satisfactory,Satisfactory,4,24,4,5,1,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,841.6199999999999,1.1,113.0,5.8,,,15.7,53.6,0.9483
24/04/2004,05.00.00,0.7,933.0,65.0,3.7,697.0,71.0,1045.0,65.0,1403.0,937.0,14.8,57.7,0.9644,2004-04-24 05:00:00,0.2189734836761401,Satisfactory,Satisfactory,5,24,4,5,1,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,853.96,,55.0,3.8,45.0,60.0,16.9,49.8,0.9514
24/04/2004,06.00.00,0.9,1021.0,119.0,5.7,800.0,75.0,931.0,64.0,1483.0,1019.0,14.0,59.7,0.9499,2004-04-24 06:00:00,0.2759647965236177,Satisfactory,Moderate,6,24,4,5,1,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,835.8000000000001,0.7,65.0,3.7,71.0,65.0,14.8,57.7,0.9644
24/04/2004,07.00.00,1.5,1134.0,151.0,10.0,979.0,106.0,794.0,73.0,1639.0,1140.0,14.6,56.8,0.9385,2004-04-24 07:00:00,0.3903032551352234,Moderate,Very Poor,7,24,4,5,1,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,829.28,0.9,119.0,5.7,75.0,64.0,14.0,59.7,0.9499
24/04/2004,08.00.00,2.5,1311.0,305.0,15.0,1147.0,166.0,681.0,86.0,1838.0,1351.0,16.7,51.9,0.9788,2004-04-24 08:00:00,0.5813064394561365,Very Poor,Very Poor,8,24,4,5,1,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,866.7299999999999,1.5,151.0,10.0,106.0,73.0,14.6,56.8,0.9385
24/04/2004,09.00.00,3.0,1409.0,415.0,15.6,1169.0,188.0,685.0,105.0,1874.0,1459.0,20.0,45.0,1.039,2004-04-24 09:00:00,0.6771639960237271,Very Poor,Very Poor,9,24,4,5,1,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,900.0,2.5,305.0,15.0,166.0,86.0,16.7,51.9,0.9788
24/04/2004,10.00.00,2.6,1301.0,321.0,12.3,1059.0,161.0,787.0,107.0,1727.0,1297.0,23.9,33.7,0.9837,2004-04-24 10:00:00,0.5735061625699371,Very Poor,Very Poor,10,24,4,5,1,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,805.4300000000001,3.0,415.0,15.6,188.0,105.0,20.0,45.0,1.039
24/04/2004,11.00.00,2.6,1354.0,358.0,14.4,1130.0,139.0,765.0,114.0,1808.0,1291.0,26.8,29.5,1.0209,2004-04-24 11:00:00,0.6186993806083243,Very Poor,Very Poor,11,24,4,5,1,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,790.6,2.6,321.0,12.3,161.0,107.0,23.9,33.7,0.9837
24/04/2004,12.00.00,2.6,1391.0,350.0,14.6,1136.0,134.0,738.0,105.0,1840.0,1296.0,27.2,32.4,1.1493,2004-04-24 12:00:00,0.6169550661975868,Very Poor,Poor,12,24,4,5,1,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,881.28,2.6,358.0,14.4,139.0,114.0,26.8,29.5,1.0209
24/04/2004,13.00.00,1.9,1200.0,238.0,8.7,929.0,84.0,879.0,74.0,1623.0,972.0,26.9,32.1,1.1217,2004-04-24 13:00:00,0.4090667693942319,Poor,Poor,13,24,4,5,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,863.49,2.6,350.0,14.6,134.0,105.0,27.2,32.4,1.1493
